School ID,Name,Address,,,,
83466,"Sturt Street Community Primary, Adelaide SA","221 Sturt Street, SA, ADELAIDE, Australia 5000",,,,
83467,Largs Bay Primary SA,"215 Fletcher Road, SA, LARGS BAY, Australia 5016",,,,
83468,"Ocean View P-12 College, Taperoo SA","1-49 Gedville Rd, SA, TAPEROO, Australia 5017",,,,
83469,West Lakes Shore Primary SA,"Edwin Street, SA, WEST LAKES SHORE, Australia 5020",,,,
83470,Bellevue Heights Primary SA,"7-19 Vaucluse Crescent, SA, BELLEVUE HEIGHTS, Australia 5050",,,,
83471,"St Spyridon College, Unley SA","46 Oxford Terrace, SA, UNLEY, Australia 5061",,,,
83472,"Mitcham Primary, Kingswood SA","Hillview Road, SA, KINGSWOOD, Australia 5062",,,,
83473,"East Adelaide Primary, St Peters SA","57-59 Second Avenue, SA, ST PETERS, Australia 5069",,,,
83474,"Stradbroke Primary, Rostrevor SA","71-73 Koonga Avenue, SA, ROSTREVOR, Australia 5073",,,,
83475,"The Pines Primary, Parafield Gardens SA","42 Andrew Smith Drive, SA, PARAFIELD GARDENS, Australia 5107",,,,
83476,"Settlers Farm R-7 School, Paralowie SA","15-25 Barassi Street, SA, PARALOWIE, Australia 5108",,,,
83477,Salisbury Heights Primary SA,"9 Ward Street, SA, SALISBURY HEIGHTS, Australia 5109",,,,
83478,"Swallowcliffe Primary, Davoren Park SA","8 Swallowcliffe Road, SA, DAVOREN PARK, Australia 5113",,,,
83479,Craigmore South Primary SA,"3 Turner Drive, SA, CRAIGMORE, Australia 5114",,,,
83480,Wynn Vale R-7 School SA,"17-19 Sunnybrook Drive, SA, WYNN VALE, Australia 5127",,,,
83481,"Braeview Primary, Happy Valley SA","1a Montana Drive, SA, HAPPY VALLEY, Australia 5159",,,,
83482,Flagstaff Hill R-7 School,"145 Black Road, SA, FLAGSTAFF HILL, Australia 5159",,,,
83483,Happy Valley Primary SA,"18 Education Road, SA, HAPPY VALLEY, Australia 5159",,,,
83484,Morphett Vale East Primary SA,"Monarch Street, SA, MORPHETT VALE, Australia 5162",,,,
83485,Hackham East Primary SA,"Lot 642 Collins Parade, SA, HACKHAM, Australia 5163",,,,
83486,Hackham West R-7 School SA,"50 Glynville Drive, SA, HACKHAM WEST, Australia 5163",,,,
83487,Aldinga Beach R-7 School SA,"58 Quinliven Road, SA, ALDINGA BEACH, Australia 5173",,,,
83488,Investigator College (Victor Harbour Campus) SA,"Bacchus Road, SA, VICTOR HARBOUR, Australia 5211",,,,
83489,Murray Bridge North Primary SA,"1 North Terrace, SA, MURRAY BRIDGE, Australia 5253",,,,
83490,"McDonald Park Primary, Mount Gambier SA","57 North Terrace East, SA, MOUNT GAMBIER, Australia 5290",,,,
83491,"Brighton Catholic Primary, Butler WA","Lot 2 Connelly Street, WA, BUTLER, Australia 6036",,,,
83492,Casa Mia Montessori Community Primary WA,"11 Hamilton Street, WA, BASSENDEAN, Australia 6054",,,,
83493,East Victoria Park Primary School,"30 Beatty Avenue, WA, EAST VICTORIA PARK, Australia 6101",,,,
83494,Byford John Calvin School WA,"30 Soldiers Road, WA, BYFORD, Australia 6122",,,,
83495,Bunbury John Calvin School WA,"Cnr Vittoria St & Gt Western Highway, WA, BUNBURY, Australia 6230",,,,
83496,Child Side School,"Lot 74 Armstrong Street, WA, BOYANUP, Australia 6237",,,,
83497,Pia Wajarri Remote Community School WA,"Beringarra-Pindar Rd via, WA, YALGOO, Australia 6635",,,,
83498,"Roebourne District High School, Mill Stream WA","Reserve 40617 Ngurrawaana Access Rd, WA, MILL STREAM, Australia 6716",,,,
83499,"Strelley Community School, Port Hedland WA","Strelley Pastoral Lease via, WA, PORT HEDLAND, Australia 6721",,,,
83500,Ngalapita Remote Community School WA,"Koorabye Community via, WA, FITZROY CROSSING, Australia 6765",,,,
83501,"Warlawurru Catholic School, Red Hill WA","Via Halls Creek, WA, RED HILL, Australia 6770",,,,
83502,"Presbyterian Convenant School, Herrick TAS","Main Rd, TAS, HERRICK, Australia 7264",,,,
83503,"Trinity College, Poatina TAS","Denison Ave, TAS, POATINA, Australia 7302",,,,
83504,"Clayton View Primary, Bellevue WA","211 Clayton Street, WA, BELLEVUE, Australia 6056",,,,
83505,North East Public School of Distance Education NSW,"School Street, NSW, PORT MACQUARIE, Australia 2444",,,,
83506,Roxburgh Rise Primary VIC,"Cnr Bluebird Way & Lockwood Drive, VIC, ROXBURGH PARK, Australia 3064",,,,
83507,Gascoyne Junction Remote Community School WA,"36 Gregory St, WA, GASCOYNE JUNCTION, Australia 6705",,,,
83508,Woongarrah Public School NSW,"63-73 Materam Road, NSW, WOONGARRAH, Australia 2259",,,,
83509,"Ironbark Ridge Public, Kellyville NSW","Withers Road, NSW, KELLYVILLE, Australia 2155",,,,
83510,Lynbrook Primary VIC,"Paterson Drive, VIC, LYNBROOK, Australia 3975",,,,
83511,"St Francis Primary, Tannum Sands QLD","Hampton Drive, QLD, TANNUM SANDS, Australia 4680",,,,
83512,"Lauriston Girls' School, Armadale VIC","38 Huntingtower Rd, VIC, ARMADALE, Australia 3143",,,,
83513,"Strathaird Primary, Narre Warren VIC","20 Sherwood Road, VIC, NARRE WARREN, Australia 3805",,,,
83514,Coolbellup Community School WA,"15 Waverley Road, WA, COOLBELLUP, Australia 6163",,,,
83515,"Marymede College, South Morang VIC","60 Williamsons Rd, VIC, SOUTH MORANG, Australia 3752",,,,
83516,"Stella Maris Primary, Point Cook West VIC","54-70 Innisfail Road, VIC, POINT COOK WEST, Australia 3030",,,,
83517,Trinity Grammar Infants School,"115 The Boulevard, NSW, STRATHFIELD, Australia 2135",,,,
83518,"Rawlinson Primary, Marangaroo WA","Cnr Rawlinson Rd & Bloodwood Dr, WA, MARANGAROO, Australia 6064",,,,
83519,"Trinity Catholic School, Richmond VIC","57 Davison Street, VIC, RICHMOND, Australia 3121",,,,
83520,"Caralee Community School, Willagee WA","24 Winnacott Street, WA, WILLAGEE, Australia 6156",,,,
83521,"Meridan State College, Caloundra QLD","214 Parklands Boulevard, QLD, CALOUNDRA, Australia 4551",,,,
83522,"Swan Valley Anglican Community School, Aveley WA","Swanleigh Parade, WA, AVELEY, Australia 6069",,,,
83523,"Isabella State School, Edmonton QLD","Walker Road, QLD, EDMONTON, Australia 4869",,,,
83524,"Comet Bay Primary School, Secret Harbour WA","85 Miltona Drive, WA, SECRET HARBOUR, Australia 6173",,,,
83525,"Mar Nasai Assyrian College, Edensor Park NSW","673-683 Smithfield Rd, NSW, EDENSOR PARK, Australia 2176",,,,
83526,Two Rocks Primary WA,"51 Resolute Drive, WA, TWO ROCKS, Australia 6037",,,,
83527,Bowden Brompton Community School Salisbury Nth SA,"Cnr Downton & Rolleston Ave, SA, SALISBURY NORTH, Australia 5108",,,,
83528,Burpengary Meadows State School QLD,"Cnr Rowley & Kurrajong Roads, QLD, BURPENGARY WEST, Australia 4505",,,,
83529,Springfield Lakes State School QLD,"63 Springfield Lakes Boulevard, QLD, SPRINGFIELD LAKES, Australia 4300",,,,
83530,"Excelsior Primary, Canning Vale WA","63 Shreeve Road, WA, CANNING VALE, Australia 6155",,,,
83531,Tapping Primary WA,"87 St Stephens Crescent, WA, TAPPING, Australia 6065",,,,
83532,"Watarru Anangu School, Pipalyatjara SA",", SA, PIPALYATJARA, Australia 5750",,,,
83533,Wollongong West Public School NSW,"442 Crown Street, NSW, WOLLONGONG WEST, Australia 2500",,,,
83534,"Mahogany Rise Primary, Frankston North VIC","Forster Avenue, VIC, FRANKSTON NORTH, Australia 3200",,,,
83535,Tarnagulla Primary VIC,"51 Stanley St, VIC, TARNAGULLA, Australia 3551",,,,
83536,"Good Counsel Primary, Innisfail QLD","96 Rankin Street, QLD, INNISFAIL, Australia 4860",,,,
83537,"Avonvale Primary, Northam WA","Hutt Street, WA, NORTHAM, Australia 6401",,,,
83538,"Dawesville Catholic Primary, Florida Beach WA","Nyabing Pass, WA, FLORIDA BEACH, Australia 6210",,,,
83539,"Settlers Primary, Baldivis WA","Cnr Tranby & Arpenteur Drive, WA, BALDIVIS, Australia 6171",,,,
83540,Retaval Belfield NSW,"3 Elliot St, NSW, BELFIELD, Australia 2192",,,,
83541,"BURC Primary College, Gilles Plains SA","52-56 Wandana Avenue, SA, GILLES PLAINS, Australia 5086",,,,
83542,"Milkwood Steiner Primary, Berrimah NT","107 Boulter Road, NT, BERRIMAH, Australia 828",,,,
83543,"The Lakes College, North Lakes QLD","2 College Street, QLD, NORTH LAKES, Australia 4509",,,,
83544,Maridahdi Primary School QLD,"3-7 Bowtell Street, QLD, TOOWOOMBA, Australia 4350",,,,
83545,"St Luke's Primary, Shepparton VIC","Cnr Goulburn Valley Hwy & Grace Rd, VIC, SHEPPARTON, Australia 3630",,,,
83546,Regents Park Christian High School NSW,"59-61 Regent St, NSW, REGENTS PARK, Australia 2143",,,,
83547,"Cabarlah Community School, Highfields QLD","19 Wirraglen Rd, QLD, HIGHFIELDS, Australia 4352",,,,
83548,"Iqra Grammar College, Minto NSW","10 Benham Road, NSW, MINTO, Australia 2566",,,,
83549,Ashtonfield Public School NSW,"Norfolk Street, NSW, ASHTONFIELD, Australia 2323",,,,
83550,"Bletchley Park Primary, Southern River WA","Lot 5003 Balfour Street, WA, SOUTHERN RIVER, Australia 6110",,,,
83551,"Park Lake State School, Pacific Pines QLD","1 Shoalhaven Avenue, QLD, PACIFIC PINES, Australia 4211",,,,
83552,Coomera Springs State School QLD,"Old Coach Road, QLD, COOMERA SPRINGS, Australia 4209",,,,
83553,The Lakes at South Morang VIC,"80 Jardier Trce, VIC, SOUTH MORANG, Australia 3752",,,,
83554,Tullimbar Public School NSW,"Exeter Place, NSW, TULLIMBAR, Australia 2527",,,,
83555,"M.E.T. School, Cowra NSW","12 Riverpark Road, NSW, COWRA, Australia 2794",,,,
83556,"M.E.T. School, Darkes Forest NSW","84a Princes Hwy, NSW, DARKES FOREST, Australia 2508",,,,
83557,"M.E.T. School, Meadowbank NSW","32 See St, NSW, MEADOWBANK, Australia 2114",,,,
83558,"M.E.T. School, Young NSW","32 McDonnells Lane, NSW, YOUNG, Australia 2594",,,,
83559,Hocking Primary WA,"Gungurru Avenue, WA, HOCKING, Australia 6065",,,,
83560,Manor Lakes P-12 Specialist College VIC,"2-50 Minindee Rd, VIC, WYNDHAM VALE, Australia 3024",,,,
83561,"Laurimar Primary, Doreen VIC","Armidale Road, VIC, DOREEN, Australia 3754",,,,
83562,"St Benedict's Primary, Yeppoon QLD","Pacific Heights Road, QLD, PACIFIC HEIGHTS, Australia 4703",,,,
83563,"Silver Tree Steiner Primary School,Parkerville WA","695 Roland Road, WA, PARKERVILLE, Australia 6081",,,,
83564,Elderslie Primary NSW,"107 Lodges Road, NSW, ELDERSLIE, Australia 2570",,,,
83565,"Radiant Life College, East Innisfail QLD","1 Riley St, QLD, EAST INNISFAIL, Australia 4860",,,,
83566,Berwick Chase Primary VIC,"72 Viewgrand Drive, VIC, BERWICK, Australia 3806",,,,
83567,Pakenham Lakeside Primary VIC,"23 Shearwater Drive, VIC, PAKENHAM, Australia 3810",,,,
83568,Agnew School (Darling Downs Campus) QLD,"40 Gerrard St, QLD, TOOWOOMBA, Australia 4350",,,,
83569,Agnew School (Brisbane Campus) QLD,"190 Ingleston Rd, QLD, WAKERLEY, Australia 4151",,,,
83570,Agnew School (Nambour Campus) QLD,"281 Windsor Rd, QLD, NAMBOUR HEIGHTS, Australia 4560",,,,
83571,Agnew School (Wide Bay Campus) QLD,"Fazio Rd, QLD, ST HELENS, Australia 4650",,,,
83572,Barcaldine State School QLD,"Gidyea Street, QLD, BARCALDINE, Australia 4725",,,,
83573,"Barunga School, Katherine NT","Barunga Bamyli via, NT, KATHERINE, Australia 852",,,,
83574,Sirius College (Shepparton Campus) VIC,"685 New Dookie Rd, VIC, SHEPPARTON, Australia 3630",,,,
83575,Kawana Waters State College (Primary) QLD,"119 Sportsmans Parade, QLD, KAWANA WATERS, Australia 4575",,,,
83576,Trinity Anglican College,"421 Elizabeth Mitchell Dr, NSW, THURGOONA, Australia 2640",,,,
83577,Trinity College (Blakeview Campus) SA,"51 Park Lake Blvd, SA, BLAKEVIEW, Australia 5114",,,,
83578,"Norfolk Village State School, Ormeau QLD","Halfway Drive, QLD, ORMEAU, Australia 4208",,,,
83579,Tara Shire State College QLD,"22 Binnie St, QLD, TARA, Australia 4421",,,,
83580,"Radford College, Bruce ACT","1 College Street, ACT, BRUCE, Australia 2617",,,,
83581,"Ellen Stirling Primary, Ellenbrook WA","23 Strathmore Parkway, WA, ELLENBROOK, Australia 6069",,,,
83582,Our Lady of the Southern Cross Primary VIC,"Cnr Howqua Way & Manor Lakes Boulevard, VIC, WYNDHAM VALE, Australia 3024",,,,
83583,Success Primary WA,"390 Wentworth Parade, WA, SUCCESS, Australia 6164",,,,
83584,"Bell Park North Primary, North Geelong VIC","Barton Street, VIC, NORTH GEELONG, Australia 3215",,,,
83585,Pakenham Springs Primary VIC,"Cnr Heritage & Livingstone Boulevard, VIC, PAKENHAM, Australia 3810",,,,
83586,Hopetoun Primary WA,"Buckie Street, WA, HOPETOUN, Australia 6348",,,,
83587,"St George Preca Primary, Caroline Springs VIC","22-48 Lancefield Drive, VIC, CAROLINE SPRINGS, Australia 3023",,,,
83588,Middleton Grange Primary NSW,"50 Hall Circuit, NSW, MIDDLETON GRANGE, Australia 2171",,,,
83589,St Gregory's Primary (Lowe St Campus) NSW,"Lowe Street, NSW, QUEANBEYAN, Australia 2620",,,,
83590,Madeley Primary WA,"53 Olivedale Avenue, WA, MADELEY, Australia 6065",,,,
83591,Craigie Heights Primary WA,"47 Spinaway Street, WA, CRAIGIE, Australia 6025",,,,
83592,East Butler Primary School WA,"7 Amersham Crescent, WA, BUTLER, Australia 6036",,,,
83593,"Heritage College, Forrestfield WA","339 Hawtin Rd, WA, FORRESTFIELD, Australia 6058",,,,
83594,"Kingston Primary, Australind WA","Macquarie Drive, WA, AUSTRALIND, Australia 6233",,,,
83595,"Somerly Primary, Clarkson WA","15 Connolly Drive, WA, CLARKSON, Australia 6030",,,,
83596,Cranbourne Carlisle Primary VIC,"Cnr Silky Oak Dr & Springhill Drive, VIC, CRANBOURNE, Australia 3977",,,,
83597,"Leaning Tree Community School, Geraldton WA","15 Bayley Street, WA, GERALDTON, Australia 6530",,,,
83598,St Peter's Lutheran College Springfield QLD,"Education City Dr, QLD, SPRINGFIELD CENTRAL, Australia 4300",,,,
83599,"Bounty Boulevarde State School, North Lakes QLD","Bounty Boulevard, QLD, NORTH LAKES, Australia 4509",,,,
83600,"Mother Teresa Primary, Ormeau QLD","169 Eggersdorf Road, QLD, ORMEAU, Australia 4208",,,,
83601,"St Francis De Sales Primary, Lynbrook VIC","Paterson Drive, VIC, LYNBROOK, Australia 3975",,,,
83602,"Mother Teresa Primary, Harrison ACT","Cnr Mapleton Ave & Wimmera Street, ACT, HARRISON, Australia 2914",,,,
83603,"Mother Teresa Primary, Westmead NSW","12 Ralph Street, NSW, WESTMEAD, Australia 2145",,,,
83604,Peregian Springs State School QLD,"191 The Avenue, QLD, PEREGIAN SPRINGS, Australia 4573",,,,
83605,"Bay View State School, Thornlands QLD","77 Ziegenfusz Road, QLD, THORNLANDS, Australia 4164",,,,
83606,"John Palmer Public School, The Ponds NSW","Lot 1 The Ponds Boulevard, NSW, THE PONDS, Australia 2769",,,,
83607,"Our Lady of the Angels Primary, Kellyville NSW","1 Wellgate Avenue, NSW, KELLYVILLE, Australia 2155",,,,
83608,"Galilee Catholic Primary, Aldinga SA","Cnr Quinliven & How Roads, SA, ALDINGA, Australia 5173",,,,
83609,"Mother Teresa Catholic Primary, Mt Ridley VIC","5-15 Windrock Avenue, VIC, MT RIDLEY, Australia 3064",,,,
83610,Deutsche Schule Melbourne VIC,"96 Barkly Street, VIC, NORTH FITZROY, Australia 3068",,,,
83611,"Emmaus Catholic Primary, Mt Clear VIC","1b Jones Avenue, VIC, MT CLEAR, Australia 3350",,,,
83612,"St Brigid's Catholic Primary, Officer VIC","Bayview Road, VIC, OFFICER, Australia 3809",,,,
83613,Aubin Grove Primary WA,"85 Camden Boulevard, WA, AUBIN GROVE, Australia 6164",,,,
83614,"Makybe Rise Primary, Baldivis WA","Makybe Drive, WA, BALDIVIS, Australia 6171",,,,
83615,"John Hartley B-7 School, Smithfield Plains SA","199 Peachey Road, SA, SMITHFIELD PLAINS, Australia 5114",,,,
83616,Cranbourne East Primary VIC,"2 Bowyer Avenue, VIC, CRANBOURNE EAST, Australia 3977",,,,
83617,Lyndhurst Primary VIC,"70 Brookwater Parade, VIC, LYNDHURST, Australia 3975",,,,
83618,Derrimut Primary VIC,"Cnr Stirling Dr & Lennon Parkway, VIC, DERRIMUT, Australia 3030",,,,
83619,Taylors Hill Primary School,"Cnr Loddon Dr & Park Lane, VIC, TAYLORS HILL, Australia 3037",,,,
83620,"Kororoit Creek Primary, Burnside Heights VIC","130 Tenterfield Drive, VIC, BURNSIDE HEIGHTS, Australia 3023",,,,
83621,"Acacia College, Mernda VIC","105 Schotters Rd, VIC, MERNDA, Australia 3754",,,,
83622,Augusta State School QLD,"60-100 Brittains Rd, QLD, AUGUSTINE HEIGHTS, Australia 4300",,,,
83623,Wilton Public School NSW,"11 Greenbridge Drive, NSW, WILTON, Australia 2571",,,,
83624,Springfield Central State School QLD,"257 Grande Avenue, QLD, SPRINGFIELD CENTRAL, Australia 4300",,,,
83625,"Kioma State School, Toobeah QLD","Kioma via, QLD, TOOBEAH, Australia 4498",,,,
83626,Epping Views Primary VIC,"20 Mansfield Street, VIC, EPPING NORTH, Australia 3076",,,,
83627,"Yuendumu School, Alice Springs NT","Conniston Rd Yuendumu via, NT, ALICE SPRINGS, Australia 870",,,,
83628,Rosebery Primary NT,"Belyuen Road, NT, ROSEBERY, Australia 832",,,,
83629,"Aitken Creek Primary, Craigieburn VIC","51-81 Grevillea Street, VIC, CRAIGIEBURN, Australia 3064",,,,
83630,St Andrew's Cathedral School (Bishop Barry) NSW,"51 Druitt St, NSW, SYDNEY, Australia 2000",,,,
83631,"Brightwater State School, Mountain Creek QLD","20 Dianella Drive, QLD, MOUNTAIN CREEK, Australia 4557",,,,
83632,Mango Hill State School QLD,"Bonnet Parade, QLD, MANGO HILL, Australia 4509",,,,
83633,"Malvern Springs Primary, Ellenbrook WA","Elmridge Parkway Bradshaw Crescent, WA, ELLENBROOK, Australia 6069",,,,
83634,Aveley Primary WA,"8 Bolero Road, WA, AVELEY, Australia 6069",,,,
83635,"Austin Cove Baptist College, South Yunderup WA","Inlet Blvd, WA, SOUTH YUNDERUP, Australia 6208",,,,
83636,"Spring Hill Primary, Tapping WA","50 Spring Hill Street, WA, TAPPING, Australia 6065",,,,
83637,"St Justin's Catholic Primary, Oran Park NSW","Cobbity Road, NSW, ORAN PARK, Australia 2570",,,,
83638,Glenvale School (Ballarat Campus) Sebastopol VIC,"11 Yarrowee St, VIC, SEBASTOPOL, Australia 3356",,,,
83639,Glenvale School (Bendigo Campus) VIC,"155 Olympic Pde, VIC, KANGAROO FLAT, Australia 3555",,,,
83640,Glenvale School (Bairnsdale Campus) VIC,"112 Great Alpine Rd, VIC, LUCKNOW, Australia 3875",,,,
83641,"St Lawrence Primary, Derrimut VIC","93a Capesthorne Drive, VIC, DERRIMUT, Australia 3030",,,,
83642,"Berwick Grammar School, Officer VIC","38 Tivendale Rd, VIC, OFFICER, Australia 3809",,,,
83643,"Immaculate Heart Primary, Lower Chittering WA","34 Santa Gertrudis Drive, WA, LOWER CHITTERING, Australia 6084",,,,
83644,"Treendale Primary School, Australind WA","Opal Drive, WA, AUSTRALIND, Australia 6233",,,,
83645,Beechworth Montessori Primary VIC,"Emerald Bldg Albert Road, VIC, BEECHWORTH, Australia 3747",,,,
83646,"Djidi Djidi Aboriginal School, Bunbury WA","Erica Entrance, WA, BUNBURY, Australia 6230",,,,
83647,Daylesford Dhama School VIC,"11 Perrins Street, VIC, DAYLESFORD, Australia 3460",,,,
83648,"Tuart Rise Primary, Baldivis WA","31 Kempeana Way, WA, BALDIVIS, Australia 6171",,,,
83649,Bellenden Ker State School QLD,"Harvey Creek Rd, QLD, BELLENDEN KER, Australia 4871",,,,
83650,"Christadelphian Heritage College, The Basin VIC","16 Clevedon Rd, VIC, THE BASIN, Australia 3154",,,,
83651,"Western Sydney University, Penrith NSW","Locked Bag 1797, NSW, PENRITH, Australia 2751",,,,
83652,Gordon Institute of TAFE,"2 Fenwick St, VIC, Geelong, Australia 3220",,,,
83653,"Christian Heritage College, Carindale QLD","322 Wecker Road, QLD, CARINDALE, Australia 4152",,,,
83654,Adelaide University Preparatory Program SA,", SA, ADELAIDE, Australia 5000",,,,
83655,C.Y. O’Connor Institute (Merredin Campus),"42 Throssell Road, WA, Merredin, Australia 6415",,,,
83656,Park School Federation,"Orchard Close, , MANSFIELD, United Kingdom NG20 8JX",,,,
83694,Ludgvan CP School,"Ludgvan school Lower Quarters, ., PENZANCE, United Kingdom TR20 8EX",,,,
83785,Richmond View School,"26 Burleigh Road, Blenheim, Redwoodtown, New Zealand 7201",,,,
83789,"Good News Lutheran School, Tarneit VIC","580 Tarneit Road, VIC, TARNEIT, Australia 3029",,,,
83793,Fleming College INTL,"284440 Anexo 101 Av. Amrica Sur, ACT, Trujillo, Australia 3701",,,,
83804,AWE September 2016,"., ., .,  .",,,,
83845,Raphael House Rudolf Steiner Area School,"27 Matuhi Street, Lower Hutt, Tirohanga, New Zealand 5010",,,,
83883,Southfields Academy,"333 Merton Rd, SW185JU, London, United Kingdom .",,,,
83908,Springston School,"20 Leeston Road, Springston, Springston, New Zealand 7616",,,,
